adv_id,Captação,Tipo de Captação,Data
Assessor_46,"17310,00",TED,2020-10-15 00:00:00
Assessor_19,"17300,00",TED,2020-03-10 00:00:00
Assessor_11,"17298,91",TD,2020-10-21 00:00:00
Assessor_3,"17295,05",TED,2020-06-26 00:00:00
Assessor_29,"17266,70",TED,2020-03-31 00:00:00
Assessor_16,"17250,00",TED,2020-10-16 00:00:00
Assessor_49,"17230,00",TED,2020-08-12 00:00:00
Assessor_21,"17226,09",RF,2020-01-17 00:00:00
Assessor_44,"17211,76",ST,2020-10-09 00:00:00
Assessor_5,"17200,00",TED,2020-09-11 00:00:00
Assessor_42,"17198,31",TED,2020-07-27 00:00:00
Assessor_29,"17132,70",TED,2019-12-17 00:00:00
Assessor_19,"17100,00",TED,2020-01-10 00:00:00
Assessor_3,"17100,00",TED,2020-02-27 00:00:00
Assessor_23,"17096,44",TED,2020-06-03 00:00:00
Assessor_3,"17056,51",CEX,2020-09-21 00:00:00
Assessor_52,"17050,00",TED,2020-07-10 00:00:00
Assessor_52,"17049,36",TED,2020-08-05 00:00:00
Assessor_4,"17045,10",TED,2020-02-18 00:00:00
Assessor_29,"17040,24",TED,2020-08-14 00:00:00
Assessor_15,"17031,07",TED,2020-09-21 00:00:00
Assessor_15,"17010,00",TED,2020-06-26 00:00:00
Assessor_29,"17000,69",TD,2020-01-21 00:00:00
Assessor_10,"17000,00",TED,2020-04-09 00:00:00
Assessor_19,"17000,00",TED,2020-05-18 00:00:00
Assessor_19,"17000,00",TED,2020-05-26 00:00:00
Assessor_25,"17000,00",TED,2019-12-09 00:00:00
Assessor_25,"17000,00",TED,2020-05-06 00:00:00
Assessor_37,"17000,00",TED,2020-04-28 00:00:00
Assessor_4,"17000,00",TED,2020-07-16 00:00:00
Assessor_41,"17000,00",TED,2020-05-21 00:00:00
Assessor_43,"17000,00",TED,2020-01-02 00:00:00
Assessor_5,"17000,00",TED,2020-02-05 00:00:00
Assessor_3,"16968,81",TED,2020-01-08 00:00:00
Assessor_12,"16962,52",TED,2019-10-09 00:00:00
Assessor_3,"16913,34",TD,2020-10-26 00:00:00
Assessor_3,"16908,10",ST,2020-03-11 00:00:00
Assessor_1,"16708,36",TED,2020-07-27 00:00:00
Assessor_1,"16700,00",TED,2020-02-14 00:00:00
Assessor_52,"16699,71",TED,2020-10-19 00:00:00
Assessor_3,"16684,18",TD,2020-03-11 00:00:00
Assessor_41,"16658,64",TED,2019-12-30 00:00:00
Assessor_24,"16650,00",TED,2020-08-21 00:00:00
Assessor_19,"16631,99",TED,2020-03-24 00:00:00
Assessor_14,"16600,00",TED,2020-04-13 00:00:00
Assessor_39,"16599,83",TED,2020-09-14 00:00:00
Assessor_12,"16592,00",TED,2019-11-26 00:00:00
Assessor_33,"16592,00",TED,2020-06-23 00:00:00
Assessor_21,"16581,00",TED,2020-04-29 00:00:00
Assessor_4,"16560,00",TED,2020-03-02 00:00:00
Assessor_3,"16550,00",TED,2020-06-17 00:00:00
Assessor_43,"16550,00",TED,2020-08-10 00:00:00
Assessor_41,"16549,54",TED,2020-08-28 00:00:00
Assessor_29,"16507,00",TED,2020-04-07 00:00:00
Assessor_1,"16500,00",TED,2020-03-04 00:00:00
Assessor_10,"16500,00",TED,2020-06-08 00:00:00
Assessor_16,"16500,00",TED,2020-10-29 00:00:00
Assessor_35,"16500,00",TED,2020-08-06 00:00:00
Assessor_48,"16500,00",TED,2020-04-27 00:00:00
Assessor_40,"16439,94",TED,2020-03-05 00:00:00
Assessor_46,"16434,20",TED,2020-06-18 00:00:00
Assessor_9,"16423,90",ST,2020-09-23 00:00:00
Assessor_27,"16419,00",TED,2020-08-20 00:00:00
Assessor_42,"16418,58",TD,2020-06-12 00:00:00
Assessor_3,"16418,30",ST,2020-05-15 00:00:00
Assessor_10,"16412,15",TED,2020-10-21 00:00:00
Assessor_3,"16388,85",TED,2020-05-21 00:00:00
Assessor_26,"16300,00",TED,2020-02-04 00:00:00
Assessor_12,"16285,71",TED,2020-01-21 00:00:00
Assessor_1,"16234,62",TED,2020-07-17 00:00:00
Assessor_3,"16220,19",TED,2020-09-01 00:00:00
Assessor_14,"16217,99",TED,2020-08-07 00:00:00
Assessor_1,"16213,06",TED,2020-09-22 00:00:00
Assessor_12,"16200,00",TED,2020-05-18 00:00:00
Assessor_15,"16200,00",TED,2019-11-25 00:00:00
Assessor_4,"16200,00",TED,2020-06-17 00:00:00
Assessor_14,"16100,00",TED,2020-05-19 00:00:00
Assessor_22,"16100,00",TED,2020-01-17 00:00:00
Assessor_34,"16100,00",TED,2020-05-27 00:00:00
Assessor_52,"16100,00",TED,2020-06-03 00:00:00
Assessor_23,"16093,84",PREV,2020-08-13 00:00:00
Assessor_19,"16056,00",TED,2019-10-10 00:00:00
Assessor_3,"16039,26",PREV,2020-03-04 00:00:00
Assessor_42,"16030,20",TED,2020-08-13 00:00:00
Assessor_27,"16026,45",TED,2020-03-24 00:00:00
Assessor_28,"16020,00",TED,2020-07-17 00:00:00
Assessor_25,"16000,00",TED,2020-09-15 00:00:00
Assessor_26,"16000,00",TED,2020-09-18 00:00:00
Assessor_33,"16000,00",TED,2020-06-16 00:00:00
Assessor_35,"16000,00",TED,2019-10-18 00:00:00
Assessor_46,"16000,00",TED,2020-08-31 00:00:00
Assessor_52,"16000,00",TED,2020-06-24 00:00:00
Assessor_7,"16000,00",TED,2020-08-25 00:00:00
Assessor_9,"16000,00",TED,2020-10-29 00:00:00
Assessor_5,"15980,00",TED,2019-12-16 00:00:00
Assessor_42,"15966,54",TED,2020-02-10 00:00:00
Assessor_5,"15958,00",TED,2020-07-27 00:00:00
Assessor_48,"15928,00",TED,2020-06-18 00:00:00
Assessor_3,"15920,22",ST,2020-01-31 00:00:00
Assessor_22,"15900,00",PREV,2019-11-28 00:00:00
Assessor_25,"15889,00",TED,2020-01-06 00:00:00
Assessor_15,"15806,59",TED,2020-02-27 00:00:00
Assessor_11,"15800,00",TED,2020-10-26 00:00:00
Assessor_48,"15778,52",TED,2020-08-17 00:00:00
Assessor_21,"15757,66",TED,2020-04-30 00:00:00
Assessor_10,"15716,97",TED,2020-03-23 00:00:00
Assessor_4,"15700,00",TED,2020-03-09 00:00:00
Assessor_42,"15700,00",TED,2020-07-02 00:00:00
Assessor_25,"15666,34",TED,2020-06-01 00:00:00
Assessor_33,"15660,00",TED,2020-03-12 00:00:00
Assessor_21,"15642,09",TED,2020-03-05 00:00:00
Assessor_26,"15608,28",PREV,2019-10-16 00:00:00
Assessor_10,"15600,00",TED,2020-09-03 00:00:00
Assessor_48,"15600,00",TED,2020-05-14 00:00:00
Assessor_52,"15600,00",TED,2020-07-31 00:00:00
Assessor_28,"15541,46",PREV,2020-07-14 00:00:00
Assessor_29,"15536,92",TED,2020-03-02 00:00:00
Assessor_41,"15527,35",PREV,2019-12-27 00:00:00
Assessor_31,"15500,11",TED,2020-05-29 00:00:00
Assessor_19,"15500,00",TED,2019-11-06 00:00:00
Assessor_29,"15500,00",TED,2019-11-04 00:00:00
Assessor_35,"15500,00",TED,2020-04-01 00:00:00
Assessor_39,"15500,00",TED,2020-08-27 00:00:00
Assessor_41,"15500,00",TED,2020-06-22 00:00:00
Assessor_48,"15500,00",TED,2019-12-02 00:00:00
Assessor_25,"15450,00",TED,2019-11-04 00:00:00
Assessor_19,"15439,00",TED,2020-03-23 00:00:00
Assessor_4,"15411,10",TED,2020-01-31 00:00:00
Assessor_12,"15400,00",TED,2020-10-30 00:00:00
Assessor_23,"15400,00",TED,2019-11-19 00:00:00
Assessor_29,"15387,23",PREV,2020-05-26 00:00:00
Assessor_46,"15369,00",TED,2020-10-07 00:00:00
Assessor_23,"15338,70",ST,2020-08-06 00:00:00
Assessor_34,"15322,08",TD,2020-07-22 00:00:00
Assessor_46,"15322,00",TED,2020-02-14 00:00:00
Assessor_40,"15280,00",TED,2020-09-23 00:00:00
Assessor_1,"15258,20",ST,2020-07-10 00:00:00
Assessor_1,"15250,00",TED,2020-08-05 00:00:00
Assessor_23,"15205,00",PREV,2020-07-20 00:00:00
Assessor_46,"15200,00",TED,2020-03-04 00:00:00
Assessor_28,"15190,00",TED,2020-07-29 00:00:00
Assessor_40,"15184,16",TED,2020-10-07 00:00:00
Assessor_22,"15180,00",TED,2020-10-30 00:00:00
Assessor_25,"15129,28",TED,2020-06-22 00:00:00
Assessor_42,"15126,91",TED,2019-10-16 00:00:00
Assessor_22,"15123,61",TED,2020-09-23 00:00:00
Assessor_28,"15115,00",TED,2020-07-01 00:00:00
Assessor_23,"15100,00",TED,2020-02-14 00:00:00
Assessor_27,"15100,00",TED,2020-03-27 00:00:00
Assessor_37,"15100,00",TED,2020-06-02 00:00:00
Assessor_3,"15083,13",TED,2020-02-28 00:00:00
Assessor_12,"15056,30",TED,2019-12-06 00:00:00
Assessor_24,"15049,01",TED,2020-09-14 00:00:00
Assessor_23,"15019,00",TED,2019-11-29 00:00:00
Assessor_14,"15016,62",TED,2020-06-29 00:00:00
Assessor_42,"15006,40",TED,2020-03-24 00:00:00
Assessor_10,"15000,00",TED,2020-03-10 00:00:00
Assessor_10,"15000,00",TED,2020-10-16 00:00:00
Assessor_12,"15000,00",TED,2019-10-21 00:00:00
Assessor_12,"15000,00",TED,2019-12-04 00:00:00
Assessor_14,"15000,00",TED,2019-11-01 00:00:00
Assessor_15,"15000,00",TED,2019-11-26 00:00:00
Assessor_15,"15000,00",TED,2019-11-28 00:00:00
Assessor_20,"15000,00",TED,2020-08-27 00:00:00
Assessor_20,"15000,00",TED,2020-10-16 00:00:00
Assessor_21,"15000,00",TED,2020-02-03 00:00:00
Assessor_21,"15000,00",TED,2020-04-24 00:00:00
Assessor_22,"15000,00",TED,2020-01-13 00:00:00
Assessor_22,"15000,00",TED,2020-08-18 00:00:00
Assessor_25,"15000,00",TED,2019-11-07 00:00:00
Assessor_25,"15000,00",TED,2020-04-03 00:00:00
Assessor_25,"15000,00",TED,2020-06-09 00:00:00
Assessor_26,"15000,00",TED,2019-10-09 00:00:00
Assessor_26,"15000,00",TED,2020-06-03 00:00:00
Assessor_27,"15000,00",PREV,2020-10-21 00:00:00
Assessor_28,"15000,00",TED,2020-05-19 00:00:00
Assessor_28,"15000,00",TED,2020-08-11 00:00:00
Assessor_29,"15000,00",TED,2020-02-21 00:00:00
Assessor_31,"15000,00",TED,2019-12-24 00:00:00
Assessor_35,"15000,00",TED,2020-02-21 00:00:00
Assessor_37,"15000,00",TED,2019-10-17 00:00:00
Assessor_39,"15000,00",TED,2020-08-17 00:00:00
Assessor_4,"15000,00",TED,2020-06-19 00:00:00
Assessor_40,"15000,00",TED,2020-10-06 00:00:00
Assessor_41,"15000,00",TED,2020-03-31 00:00:00
Assessor_41,"15000,00",TED,2020-04-01 00:00:00
Assessor_41,"15000,00",TED,2020-08-11 00:00:00
Assessor_42,"15000,00",TED,2019-10-07 00:00:00
Assessor_43,"15000,00",TED,2020-03-04 00:00:00
Assessor_45,"15000,00",TED,2020-09-24 00:00:00
Assessor_27,"14998,37",PREV INTERNA,2020-10-20 00:00:00
Assessor_42,"14974,54",TED,2020-04-14 00:00:00
Assessor_5,"14968,27",TED,2020-08-27 00:00:00
Assessor_43,"14959,95",TED,2019-10-10 00:00:00
Assessor_15,"14956,76",TED,2020-08-17 00:00:00
Assessor_19,"14955,00",TED,2020-04-30 00:00:00
Assessor_46,"14920,14",TED,2019-11-28 00:00:00
Assessor_41,"14910,73",PREV,2020-06-19 00:00:00
Assessor_19,"14871,30",TED,2020-10-14 00:00:00
Assessor_19,"14871,00",TED,2020-06-04 00:00:00
Assessor_19,"14850,00",TED,2020-06-12 00:00:00
Assessor_31,"14834,00",ST,2020-06-04 00:00:00
Assessor_41,"14830,00",TED,2020-04-30 00:00:00
Assessor_46,"14818,85",TED,2020-06-01 00:00:00
Assessor_21,"14781,91",ST,2020-01-02 00:00:00
Assessor_21,"14717,86",ST,2020-01-17 00:00:00
Assessor_3,"14716,18",TED,2020-01-22 00:00:00
Assessor_1,"14703,28",TED,2020-09-25 00:00:00
Assessor_21,"14700,00",TED,2020-10-07 00:00:00
Assessor_41,"14678,25",TED,2020-07-27 00:00:00
Assessor_3,"14651,79",TED,2020-07-15 00:00:00
Assessor_23,"14650,00",TED,2019-12-04 00:00:00
Assessor_26,"14650,00",TED,2020-06-04 00:00:00
Assessor_33,"14643,07",TED,2019-10-22 00:00:00
Assessor_36,"14617,74",TED,2019-10-24 00:00:00
Assessor_36,"14600,15",TED,2020-02-28 00:00:00
Assessor_1,"14558,79",TED,2020-05-08 00:00:00
Assessor_3,"14514,05",TED,2020-06-25 00:00:00
Assessor_12,"14500,00",TED,2020-01-27 00:00:00
Assessor_3,"14500,00",TED,2020-07-02 00:00:00
Assessor_31,"14500,00",TED,2020-08-04 00:00:00
Assessor_35,"14500,00",TED,2019-11-11 00:00:00
Assessor_46,"14500,00",TED,2019-10-29 00:00:00
Assessor_46,"14500,00",TED,2020-08-14 00:00:00
Assessor_48,"14500,00",TED,2019-12-09 00:00:00
Assessor_40,"14472,71",TED,2020-01-27 00:00:00
Assessor_40,"14422,67",TED,2019-10-23 00:00:00
Assessor_28,"14381,49",FUNDOS PCO,2020-10-05 00:00:00
Assessor_42,"14377,48",TED,2020-09-23 00:00:00
Assessor_22,"14370,85",ST,2019-10-01 00:00:00
Assessor_40,"14365,64",TED,2020-07-17 00:00:00
Assessor_22,"14360,00",TED,2020-07-03 00:00:00
Assessor_3,"14350,00",TED,2019-12-11 00:00:00
Assessor_26,"14310,00",TED,2020-03-13 00:00:00
Assessor_48,"14280,00",TED,2020-03-06 00:00:00
Assessor_21,"14249,07",TED,2020-05-20 00:00:00
Assessor_31,"14200,00",TED,2020-06-02 00:00:00
Assessor_26,"14161,10",PREV INTERNA,2020-07-30 00:00:00
Assessor_12,"14133,14",PREV INTERNA,2020-01-27 00:00:00
Assessor_41,"14100,00",TED,2020-05-06 00:00:00
Assessor_7,"14100,00",TED,2020-10-06 00:00:00
Assessor_21,"14092,66",TED,2020-10-13 00:00:00
Assessor_48,"14091,18",TED,2020-03-16 00:00:00
Assessor_22,"14072,80",FUNDOS PCO,2020-07-22 00:00:00
Assessor_25,"14050,00",TED,2020-03-26 00:00:00
Assessor_52,"14038,86",TED,2020-07-17 00:00:00
Assessor_21,"14007,53",TD,2020-08-20 00:00:00
Assessor_14,"14000,00",TED,2020-09-18 00:00:00
Assessor_19,"14000,00",TED,2020-07-23 00:00:00
Assessor_19,"14000,00",TED,2020-10-27 00:00:00
Assessor_22,"14000,00",TED,2020-08-21 00:00:00
Assessor_23,"14000,00",TED,2020-06-02 00:00:00
Assessor_27,"14000,00",TED,2020-01-08 00:00:00
Assessor_33,"14000,00",TED,2020-01-08 00:00:00
Assessor_35,"14000,00",TED,2019-11-29 00:00:00
Assessor_36,"14000,00",TED,2020-07-13 00:00:00
Assessor_36,"14000,00",TED,2020-07-14 00:00:00
Assessor_52,"14000,00",TED,2020-05-13 00:00:00
Assessor_12,"13980,00",TED,2020-02-26 00:00:00
Assessor_1,"13915,63",ST,2019-10-09 00:00:00
Assessor_3,"13906,18",TED,2020-01-21 00:00:00
Assessor_46,"13900,00",TED,2020-02-10 00:00:00
Assessor_24,"13897,99",TED,2020-09-18 00:00:00
Assessor_21,"13882,19",TED,2020-03-27 00:00:00
Assessor_10,"13877,18",TED,2020-06-24 00:00:00
Assessor_52,"13857,39",TED,2020-10-20 00:00:00
Assessor_42,"13825,45",TED,2020-01-10 00:00:00
Assessor_12,"13815,00",TED,2019-11-07 00:00:00
Assessor_24,"13810,95",TED,2020-09-10 00:00:00
Assessor_31,"13800,00",TED,2019-10-23 00:00:00
Assessor_39,"13800,00",TED,2020-09-10 00:00:00
Assessor_25,"13788,94",TED,2020-05-07 00:00:00
Assessor_46,"13720,00",TED,2019-12-11 00:00:00
Assessor_10,"13700,00",TED,2020-10-26 00:00:00
Assessor_21,"13700,00",TED,2020-01-24 00:00:00
Assessor_22,"13700,00",TED,2020-10-06 00:00:00
Assessor_33,"13700,00",TED,2020-06-03 00:00:00
Assessor_33,"13700,00",TED,2020-08-28 00:00:00
Assessor_22,"13696,46",TED,2019-11-25 00:00:00
Assessor_43,"13680,22",TED,2020-10-26 00:00:00
Assessor_22,"13628,00",TED,2020-06-05 00:00:00
Assessor_4,"13607,57",TED,2020-06-25 00:00:00
Assessor_3,"13600,00",ST,2020-10-16 00:00:00
Assessor_19,"13550,00",TED,2020-06-23 00:00:00
Assessor_48,"13511,81",TED,2020-02-05 00:00:00
Assessor_10,"13504,04",TED,2020-05-19 00:00:00
Assessor_10,"13500,00",TED,2020-10-02 00:00:00
Assessor_14,"13500,00",TED,2020-10-08 00:00:00
Assessor_15,"13500,00",TED,2020-03-12 00:00:00
Assessor_31,"13500,00",TED,2019-10-21 00:00:00
Assessor_41,"13500,00",TED,2020-04-14 00:00:00
Assessor_48,"13500,00",TED,2020-03-12 00:00:00
Assessor_3,"13485,00",TED,2020-04-20 00:00:00
Assessor_26,"13435,42",PREV,2019-12-18 00:00:00
Assessor_42,"13415,92",TED,2020-04-24 00:00:00
Assessor_33,"13410,00",TED,2020-02-12 00:00:00
Assessor_45,"13400,00",TED,2020-09-25 00:00:00
Assessor_48,"13399,99",TED,2020-10-09 00:00:00
Assessor_27,"13388,71",TED,2019-11-13 00:00:00
Assessor_33,"13358,80",TED,2019-10-18 00:00:00
Assessor_14,"13355,29",TED,2020-03-19 00:00:00
Assessor_48,"13335,00",TED,2020-05-25 00:00:00
Assessor_23,"13300,00",TED,2020-10-30 00:00:00
Assessor_25,"13300,00",TED,2020-10-06 00:00:00
Assessor_10,"13290,56",TED,2020-06-15 00:00:00
Assessor_40,"13251,92",TED,2020-10-16 00:00:00
Assessor_42,"13223,21",TED,2020-07-03 00:00:00
Assessor_36,"13195,68",TD,2020-08-11 00:00:00
Assessor_10,"13190,72",TED,2020-08-17 00:00:00
Assessor_19,"13190,00",TED,2020-04-09 00:00:00
Assessor_29,"13153,80",TED,2020-09-02 00:00:00
Assessor_20,"13130,57",TED,2020-10-15 00:00:00
Assessor_36,"13112,00",PREV,2020-07-07 00:00:00
Assessor_37,"13040,00",TED,2020-02-12 00:00:00
Assessor_23,"13034,00",TED,2020-04-29 00:00:00
Assessor_50,"13024,50",TED,2020-10-26 00:00:00
Assessor_40,"13002,23",TED,2020-05-04 00:00:00
Assessor_1,"13000,00",TED,2020-05-07 00:00:00
Assessor_12,"13000,00",TED,2019-11-22 00:00:00
Assessor_14,"13000,00",TED,2020-10-14 00:00:00
Assessor_15,"13000,00",TED,2020-10-07 00:00:00
Assessor_19,"13000,00",TED,2020-04-06 00:00:00
Assessor_22,"13000,00",TED,2020-05-22 00:00:00
Assessor_23,"13000,00",TED,2020-07-08 00:00:00
Assessor_26,"13000,00",TED,2019-10-18 00:00:00
Assessor_27,"13000,00",TED,2020-03-25 00:00:00
Assessor_33,"13000,00",TED,2019-10-04 00:00:00
Assessor_34,"13000,00",TED,2020-06-09 00:00:00
Assessor_43,"13000,00",TED,2020-09-22 00:00:00
Assessor_44,"13000,00",TED,2020-10-30 00:00:00
Assessor_45,"13000,00",TED,2020-10-05 00:00:00
Assessor_5,"13000,00",TED,2020-01-28 00:00:00
Assessor_15,"12960,80",TED,2020-03-04 00:00:00
Assessor_42,"12960,69",TED,2020-02-27 00:00:00
Assessor_19,"12950,00",TED,2020-05-28 00:00:00
Assessor_23,"12950,00",TED,2020-01-22 00:00:00
Assessor_52,"12935,00",TED,2020-03-20 00:00:00
Assessor_52,"12923,93",TD,2020-07-03 00:00:00
Assessor_25,"12900,00",TED,2019-10-02 00:00:00
Assessor_42,"12899,56",TED,2020-06-29 00:00:00
Assessor_19,"12870,11",TED,2020-03-20 00:00:00
Assessor_41,"12845,09",TED,2020-05-11 00:00:00
Assessor_26,"12814,03",TED,2020-09-01 00:00:00
Assessor_34,"12805,08",CEX,2020-10-26 00:00:00
Assessor_37,"12800,00",TED,2020-04-24 00:00:00
Assessor_42,"12736,01",TED,2020-05-04 00:00:00
Assessor_1,"12722,00",TED,2019-12-13 00:00:00
Assessor_26,"12694,35",TED,2020-08-26 00:00:00
Assessor_36,"12692,79",TED,2020-03-24 00:00:00
Assessor_27,"12688,00",TED,2019-11-01 00:00:00
Assessor_29,"12644,56",TED,2020-01-07 00:00:00
Assessor_12,"12642,93",TED,2020-08-06 00:00:00
Assessor_49,"12629,16",TED,2020-08-21 00:00:00
Assessor_1,"12627,47",TD,2020-03-02 00:00:00
Assessor_33,"12613,45",TED,2019-11-22 00:00:00
Assessor_31,"12610,00",TED,2019-11-18 00:00:00
Assessor_41,"12573,00",TED,2020-07-22 00:00:00
Assessor_41,"12550,61",TED,2019-11-25 00:00:00
Assessor_52,"12541,61",RF,2020-04-28 00:00:00
Assessor_24,"12519,70",ST,2020-10-22 00:00:00
Assessor_33,"12510,00",TED,2020-06-25 00:00:00
Assessor_10,"12500,00",TED,2020-02-04 00:00:00
Assessor_15,"12500,00",TED,2020-05-12 00:00:00
Assessor_19,"12500,00",TED,2020-10-21 00:00:00
Assessor_21,"12500,00",TED,2020-05-29 00:00:00
Assessor_23,"12500,00",TED,2020-07-29 00:00:00
Assessor_41,"12500,00",TED,2020-03-13 00:00:00
Assessor_7,"12500,00",TED,2020-10-02 00:00:00
Assessor_35,"12499,99",TED,2020-08-25 00:00:00
Assessor_40,"12489,81",TED,2020-08-04 00:00:00
Assessor_43,"12480,00",TED,2020-07-22 00:00:00
Assessor_48,"12477,10",TED,2019-12-10 00:00:00
Assessor_41,"12464,00",TED,2020-08-03 00:00:00
Assessor_45,"12455,00",TED,2020-09-03 00:00:00
Assessor_42,"12447,75",TED,2020-05-19 00:00:00
Assessor_22,"12424,87",TED,2020-07-27 00:00:00
Assessor_41,"12400,00",TED,2020-09-15 00:00:00
Assessor_52,"12343,42",TED,2020-06-19 00:00:00
Assessor_31,"12338,85",TED,2020-04-01 00:00:00
Assessor_48,"12300,00",TED,2020-03-05 00:00:00
Assessor_51,"12300,00",TED,2020-10-27 00:00:00
Assessor_3,"12254,88",TED,2020-02-04 00:00:00
Assessor_15,"12240,00",TED,2020-06-23 00:00:00
Assessor_10,"12234,33",TED,2019-10-04 00:00:00
Assessor_15,"12212,47",TED,2020-04-23 00:00:00
Assessor_33,"12197,03",TED,2020-02-11 00:00:00
Assessor_26,"12141,64",TED,2020-06-05 00:00:00
Assessor_26,"12125,10",PREV,2019-12-13 00:00:00
Assessor_43,"12100,00",TED,2020-08-20 00:00:00
Assessor_48,"12100,00",TED,2020-05-08 00:00:00
Assessor_10,"12081,79",TED,2020-08-27 00:00:00
Assessor_15,"12050,00",TED,2020-03-05 00:00:00
Assessor_25,"12048,24",TED,2020-08-19 00:00:00
Assessor_19,"12005,00",TED,2020-03-19 00:00:00
Assessor_28,"12001,00",TED,2020-05-14 00:00:00
Assessor_1,"12000,00",TED,2019-12-06 00:00:00
Assessor_10,"12000,00",TED,2020-01-15 00:00:00
Assessor_15,"12000,00",TED,2020-04-20 00:00:00
Assessor_15,"12000,00",TED,2020-07-21 00:00:00
Assessor_19,"12000,00",TED,2019-12-31 00:00:00
Assessor_21,"12000,00",TED,2020-04-15 00:00:00
Assessor_22,"12000,00",TED,2020-03-06 00:00:00
Assessor_25,"12000,00",TED,2020-04-15 00:00:00
Assessor_29,"12000,00",TED,2019-12-06 00:00:00
Assessor_33,"12000,00",TED,2020-07-17 00:00:00
Assessor_34,"12000,00",TED,2020-08-14 00:00:00
Assessor_36,"12000,00",TED,2019-10-25 00:00:00
Assessor_37,"12000,00",TED,2020-05-05 00:00:00
Assessor_43,"12000,00",TED,2019-10-31 00:00:00
Assessor_46,"12000,00",TED,2020-06-25 00:00:00
Assessor_5,"12000,00",TED,2019-10-14 00:00:00
Assessor_7,"12000,00",TED,2020-09-03 00:00:00
Assessor_48,"11999,99",TED,2020-08-13 00:00:00
Assessor_14,"11997,95",TED,2020-07-16 00:00:00
Assessor_3,"11983,06",PREV,2020-01-15 00:00:00
Assessor_40,"11942,64",TED,2020-03-06 00:00:00
Assessor_14,"11900,00",TED,2020-08-21 00:00:00
Assessor_21,"11898,49",TED,2020-04-16 00:00:00
Assessor_46,"11888,90",TED,2020-05-08 00:00:00
Assessor_14,"11887,47",TED,2019-12-27 00:00:00
Assessor_49,"11879,29",TED,2020-09-16 00:00:00
Assessor_24,"11877,00",TED,2020-08-24 00:00:00
Assessor_36,"11823,00",TED,2020-10-29 00:00:00
Assessor_3,"11801,44",TED,2020-03-27 00:00:00
Assessor_15,"11800,00",TED,2020-09-25 00:00:00
Assessor_26,"11800,00",TED,2020-10-08 00:00:00
Assessor_1,"11758,00",TED,2020-03-09 00:00:00
Assessor_14,"11743,05",TED,2020-06-23 00:00:00
Assessor_4,"11740,76",TED,2020-07-30 00:00:00
Assessor_3,"11705,20",ST,2020-10-26 00:00:00
Assessor_19,"11700,00",TED,2020-01-03 00:00:00
Assessor_34,"11700,00",TED,2020-07-21 00:00:00
Assessor_34,"11688,95",TED,2020-06-22 00:00:00
Assessor_23,"11669,36",TED,2020-01-29 00:00:00
Assessor_15,"11654,53",RF,2020-08-28 00:00:00
Assessor_26,"11646,00",TED,2020-04-20 00:00:00
Assessor_22,"11618,71",TED,2020-07-10 00:00:00
Assessor_52,"11610,00",TED,2020-03-25 00:00:00
Assessor_21,"11600,00",TED,2020-02-26 00:00:00
Assessor_46,"11600,00",TED,2020-07-17 00:00:00
Assessor_48,"11600,00",TED,2020-03-27 00:00:00
Assessor_14,"11595,00",TED,2020-05-11 00:00:00
Assessor_22,"11580,00",TED,2020-05-21 00:00:00
Assessor_25,"11575,00",TED,2019-10-10 00:00:00
Assessor_36,"11575,00",TED,2020-02-11 00:00:00
Assessor_33,"11565,00",TED,2019-10-07 00:00:00
Assessor_16,"11560,00",TED,2020-10-26 00:00:00
Assessor_4,"11556,14",TED,2020-04-15 00:00:00
Assessor_3,"11532,58",PREV INTERNA,2020-06-15 00:00:00
Assessor_48,"11520,00",TED,2020-07-03 00:00:00
Assessor_35,"11508,74",TED,2020-06-09 00:00:00
Assessor_10,"11500,00",TED,2020-09-29 00:00:00
Assessor_13,"11500,00",TED,2020-10-29 00:00:00
Assessor_29,"11500,00",TED,2020-01-14 00:00:00
Assessor_33,"11500,00",TED,2020-05-18 00:00:00
Assessor_34,"11500,00",TED,2020-08-03 00:00:00
Assessor_36,"11500,00",TED,2020-05-12 00:00:00
Assessor_37,"11500,00",TED,2020-04-03 00:00:00
Assessor_46,"11500,00",TED,2019-12-06 00:00:00
Assessor_5,"11500,00",TED,2019-12-20 00:00:00
Assessor_20,"11467,53",TED,2020-09-29 00:00:00
Assessor_37,"11462,32",TED,2019-12-23 00:00:00
Assessor_28,"11461,00",ST,2020-07-17 00:00:00
Assessor_5,"11450,00",TED,2020-03-19 00:00:00
Assessor_1,"11400,00",TED,2020-07-24 00:00:00
Assessor_5,"11370,00",TED,2020-02-18 00:00:00
Assessor_5,"11361,51",TED,2020-09-25 00:00:00
Assessor_40,"11353,92",TED,2020-03-31 00:00:00
Assessor_33,"11353,28",TED,2020-08-03 00:00:00
Assessor_21,"11344,00",ST,2020-06-22 00:00:00
Assessor_26,"11334,86",PREV,2020-06-03 00:00:00
Assessor_16,"11331,08",CEX,2020-10-22 00:00:00
Assessor_31,"11302,83",TED,2020-03-30 00:00:00
Assessor_1,"11300,00",TED,2019-11-13 00:00:00
Assessor_23,"11287,00",TED,2020-06-24 00:00:00
Assessor_36,"11235,80",TED,2019-12-27 00:00:00
Assessor_33,"11222,82",TED,2020-02-21 00:00:00
Assessor_1,"11200,00",TED,2020-06-22 00:00:00
Assessor_14,"11200,00",TED,2020-05-07 00:00:00
Assessor_22,"11200,00",TED,2020-03-26 00:00:00
